[2026-04-06T10:10:18.069Z] [INVENTORY] Stock reversed back into shelf for Order [69d386895b1755721b77ce3c]. Status: Cancelled
[2026-04-06T10:10:18.761Z] [INVENTORY] Stock reversed back into shelf for Order [69d3868a5b1755721b77ce69]. Status: Returned
[2026-04-06T10:10:18.762Z] [FINANCE] Payment internally reversed to Pending Refund structurally for Order [69d3868a5b1755721b77ce69].
[2026-04-14T20:53:06.453Z] [API-TRAFFIC] POST /api/admin/loginAdmin | Status: 401 | IP: ::1
[2026-04-15T21:00:32.332Z] [API-TRAFFIC] POST /api/admin/loginAdmin | Status: 200 | IP: ::1
[2026-04-15T21:45:37.287Z] [API-TRAFFIC] PUT /api/admin/order/updateStatus/69d386895b1755721b77ce55 | Status: 200 | IP: ::1
[2026-04-15T21:46:13.157Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:46:13.161Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:46:22.467Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:46:22.481Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:46:34.455Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:46:34.465Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:46:41.011Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:46:41.060Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:47:08.168Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:47:08.190Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:47:08.191Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:47:17.284Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:47:17.339Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:48:58.685Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:48:58.689Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:49:04.449Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:49:04.455Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:49:32.551Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:49:32.597Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:53:26.911Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:53:26.944Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:53:43.306Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:53:43.315Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:53:47.389Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:53:47.434Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:56:24.652Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:56:24.657Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:56:36.550Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:56:36.561Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:56:38.721Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:56:38.725Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:56:52.801Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:56:52.810Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:57:00.617Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:57:00.623Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:57:22.455Z] [API-TRAFFIC] POST /api/cart/add | Status: 403 | IP: ::1
[2026-04-15T21:57:22.486Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T21:57:56.603Z] [API-TRAFFIC] PUT /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:58:15.048Z] [API-TRAFFIC] PUT /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:58:20.950Z] [API-TRAFFIC] GET /api/customer/profile | Status: 403 | IP: ::1
[2026-04-15T21:58:20.951Z] [API-TRAFFIC] GET /api/cart | Status: 403 | IP: ::1
[2026-04-15T22:23:11.301Z] [API-TRAFFIC] PUT /api/admin/settings | Status: 200 | IP: ::1
[2026-04-16T10:51:04.258Z] [API-TRAFFIC] POST /api/admin/statutory/members | Status: 400 | IP: ::1
[2026-04-16T10:51:18.433Z] [API-TRAFFIC] POST /api/admin/statutory/members | Status: 400 | IP: ::1
[2026-04-16T10:52:51.129Z] [API-TRAFFIC] POST /api/admin/statutory/members | Status: 201 | IP: ::1
[2026-04-16T10:53:45.014Z] [API-TRAFFIC] POST /api/admin/statutory/directors | Status: 201 | IP: ::1
[2026-04-16T10:57:56.599Z] [API-TRAFFIC] POST /api/admin/statutory/charges | Status: 201 | IP: ::1
[2026-04-16T11:05:50.430Z] [API-TRAFFIC] PUT /api/admin/settings | Status: 200 | IP: ::1
[2026-04-16T11:15:08.869Z] [API-TRAFFIC] POST /api/admin/assets/depreciate | Status: 200 | IP: ::1
[2026-04-16T11:15:13.822Z] [API-TRAFFIC] POST /api/admin/assets/depreciate | Status: 200 | IP: ::1
[2026-04-16T11:15:14.717Z] [API-TRAFFIC] POST /api/admin/assets/depreciate | Status: 200 | IP: ::1
[2026-04-16T11:25:06.775Z] [API-TRAFFIC] POST /api/admin/assets | Status: 400 | IP: ::1
[2026-04-16T11:27:04.760Z] [API-TRAFFIC] POST /api/admin/assets | Status: 400 | IP: ::1
[2026-04-16T11:29:59.163Z] [API-TRAFFIC] POST /api/admin/assets | Status: 400 | IP: ::1
[2026-04-16T11:33:53.787Z] [API-TRAFFIC] POST /api/admin/assets | Status: 400 | IP: ::1
[2026-04-16T11:34:08.874Z] [API-TRAFFIC] POST /api/admin/assets | Status: 400 | IP: ::1
[2026-04-16T11:34:43.514Z] [API-TRAFFIC] POST /api/admin/assets | Status: 201 | IP: ::1
[2026-04-16T11:37:33.467Z] [API-TRAFFIC] POST /api/admin/assets/depreciate | Status: 500 | IP: ::1
[2026-04-16T11:40:07.009Z] [API-TRAFFIC] POST /api/admin/assets/depreciate | Status: 500 | IP: ::1
[2026-04-16T11:40:12.959Z] [API-TRAFFIC] POST /api/admin/assets/depreciate | Status: 500 | IP: ::1
[2026-04-16T11:42:42.537Z] [API-TRAFFIC] POST /api/admin/assets/depreciate | Status: 500 | IP: ::1
[2026-04-16T11:42:48.405Z] [API-TRAFFIC] POST /api/admin/assets/depreciate | Status: 500 | IP: ::1
[2026-04-16T11:43:00.410Z] [API-TRAFFIC] POST /api/admin/assets/depreciate | Status: 500 | IP: ::1
[2026-04-16T11:48:21.773Z] [API-TRAFFIC] POST /api/admin/assets/depreciate | Status: 200 | IP: ::1
[2026-04-16T11:57:15.995Z] [API-TRAFFIC] POST /api/admin/payroll/employees | Status: 201 | IP: ::1
[2026-04-16T12:05:55.718Z] [API-TRAFFIC] POST /api/admin/payroll/process | Status: 400 | IP: ::1
[2026-04-16T12:06:51.947Z] [API-TRAFFIC] POST /api/admin/payroll/process | Status: 201 | IP: ::1
[2026-04-16T12:17:22.470Z] [API-TRAFFIC] POST /api/admin/gst/mark-filed | Status: 200 | IP: ::1
[2026-04-18T07:53:29.251Z] [API-TRAFFIC] GET /api/admin/finance/ledgers | Status: 500 | IP: ::1
[2026-04-18T07:53:29.256Z] [API-TRAFFIC] GET /api/admin/finance/journal?page=1&limit=100 | Status: 500 | IP: ::1
[2026-04-21T20:57:17.345Z] [API-TRAFFIC] POST /api/admin/purchases | Status: 201 | IP: ::1
[2026-04-21T21:54:59.193Z] [API-TRAFFIC] POST /api/admin/loginAdmin | Status: 200 | IP: ::1
[2026-04-21T22:28:56.663Z] [API-TRAFFIC] HEAD /health | Status: 200 | IP: ::1
[2026-04-21T22:35:15.865Z] [API-TRAFFIC] POST /api/admin/login | Status: 404 | IP: ::1
[2026-04-21T22:35:28.359Z] [API-TRAFFIC] POST /api/admin/loginAdmin | Status: 200 | IP: ::1
[2026-04-21T22:36:02.372Z] [API-TRAFFIC] POST /api/customer/login | Status: 400 | IP: ::1
[2026-04-21T22:37:01.794Z] [API-TRAFFIC] POST /api/customer/login | Status: 200 | IP: ::1
[2026-04-21T22:38:14.166Z] [API-TRAFFIC] POST /api/admin/loginAdmin | Status: 200 | IP: ::1
[2026-04-21T22:38:14.259Z] [API-TRAFFIC] POST /api/customer/login | Status: 200 | IP: ::1
[2026-04-21T22:38:14.492Z] [API-TRAFFIC] POST /api/cart/add | Status: 200 | IP: ::1
[2026-04-21T22:38:14.627Z] [API-TRAFFIC] POST /api/order | Status: 404 | IP: ::1
[2026-04-21T22:38:54.371Z] [API-TRAFFIC] POST /api/admin/loginAdmin | Status: 200 | IP: ::1
[2026-04-21T22:38:54.464Z] [API-TRAFFIC] POST /api/customer/login | Status: 200 | IP: ::1
[2026-04-21T22:38:54.651Z] [API-TRAFFIC] POST /api/cart/remove | Status: 404 | IP: ::1
[2026-04-21T22:38:54.857Z] [API-TRAFFIC] POST /api/cart/add | Status: 200 | IP: ::1
[2026-04-21T22:38:54.947Z] [API-TRAFFIC] POST /api/order | Status: 404 | IP: ::1
[2026-04-21T22:39:19.285Z] [API-TRAFFIC] POST /api/admin/loginAdmin | Status: 200 | IP: ::1
[2026-04-21T22:39:19.378Z] [API-TRAFFIC] POST /api/customer/login | Status: 200 | IP: ::1
[2026-04-21T22:39:19.580Z] [API-TRAFFIC] POST /api/cart/remove | Status: 404 | IP: ::1
[2026-04-21T22:39:19.581Z] [API-TRAFFIC] POST /api/cart/remove | Status: 404 | IP: ::1
[2026-04-21T22:39:19.746Z] [API-TRAFFIC] POST /api/cart/add | Status: 200 | IP: ::1
[2026-04-21T22:39:20.035Z] [API-TRAFFIC] POST /api/order/placeOrder | Status: 500 | IP: ::1
[2026-04-21T22:40:04.279Z] [API-TRAFFIC] POST /api/admin/loginAdmin | Status: 200 | IP: ::1
[2026-04-21T22:40:04.369Z] [API-TRAFFIC] POST /api/customer/login | Status: 200 | IP: ::1
[2026-04-21T22:40:05.082Z] [API-TRAFFIC] DELETE /api/cart/remove/69df6507da23ed59159943ca | Status: 200 | IP: ::1
[2026-04-21T22:40:05.179Z] [API-TRAFFIC] DELETE /api/cart/remove/69df6507da23ed59159943ca | Status: 200 | IP: ::1
[2026-04-21T22:40:05.316Z] [API-TRAFFIC] POST /api/cart/add | Status: 200 | IP: ::1
[2026-04-21T22:40:05.635Z] [API-TRAFFIC] POST /api/order/placeOrder | Status: 201 | IP: ::1
[2026-04-21T22:40:05.815Z] [API-TRAFFIC] POST /api/cart/add | Status: 200 | IP: ::1
[2026-04-21T22:40:06.133Z] [API-TRAFFIC] POST /api/order/placeOrder | Status: 201 | IP: ::1
[2026-04-21T22:40:48.912Z] [API-TRAFFIC] POST /api/admin/loginAdmin | Status: 200 | IP: ::1
[2026-04-21T22:40:49.003Z] [API-TRAFFIC] POST /api/customer/login | Status: 200 | IP: ::1
[2026-04-21T22:40:49.289Z] [API-TRAFFIC] POST /api/cart/add | Status: 500 | IP: ::1
[2026-04-21T22:40:49.419Z] [API-TRAFFIC] POST /api/order/placeOrder | Status: 500 | IP: ::1
[2026-04-21T22:41:19.648Z] [API-TRAFFIC] POST /api/admin/loginAdmin | Status: 200 | IP: ::1
[2026-04-21T22:41:19.737Z] [API-TRAFFIC] POST /api/customer/login | Status: 200 | IP: ::1
[2026-04-21T22:41:20.058Z] [API-TRAFFIC] POST /api/cart/add | Status: 200 | IP: ::1
[2026-04-21T22:41:20.396Z] [API-TRAFFIC] POST /api/order/placeOrder | Status: 201 | IP: ::1
[2026-04-21T22:41:20.588Z] [API-TRAFFIC] POST /api/cart/add | Status: 200 | IP: ::1
[2026-04-21T22:41:20.871Z] [API-TRAFFIC] POST /api/order/placeOrder | Status: 201 | IP: ::1
[2026-04-27T12:29:18.300Z] [API-TRAFFIC] POST /api/admin/loginAdmin | Status: 200 | IP: ::1
[2026-04-29T06:39:14.121Z] [API-TRAFFIC] GET / | Status: 404 | IP: ::1
[2026-04-29T06:39:14.160Z] [API-TRAFFIC] GET /favicon.ico | Status: 404 | IP: ::1
[2026-04-29T07:48:08.839Z] [API-TRAFFIC] GET /api/admin/deliveryPartner/getAllDeliveryPartners | Status: 401 | IP: ::1
[2026-04-29T07:48:08.838Z] [API-TRAFFIC] GET /api/admin/order/getAllOrders | Status: 401 | IP: ::1
[2026-04-29T07:48:15.516Z] [API-TRAFFIC] POST /api/admin/loginAdmin | Status: 200 | IP: ::1
[2026-04-29T08:04:11.604Z] [API-TRAFFIC] GET /favicon.ico | Status: 404 | IP: ::1
[2026-05-01T09:09:35.179Z] [API-TRAFFIC] GET /banners/admin | Status: 404 | IP: ::1
[2026-05-01T09:09:37.187Z] [API-TRAFFIC] GET /banners/admin | Status: 404 | IP: ::1
[2026-05-01T09:09:41.198Z] [API-TRAFFIC] GET /banners/admin | Status: 404 | IP: ::1
[2026-05-01T09:09:49.501Z] [API-TRAFFIC] GET /banners/admin | Status: 404 | IP: ::1
[2026-05-01T09:09:50.516Z] [API-TRAFFIC] GET /banners/admin | Status: 404 | IP: ::1
[2026-05-01T09:09:52.524Z] [API-TRAFFIC] GET /banners/admin | Status: 404 | IP: ::1
[2026-05-01T09:09:56.535Z] [API-TRAFFIC] GET /banners/admin | Status: 404 | IP: ::1
[2026-05-01T09:10:05.773Z] [API-TRAFFIC] GET /banners/admin | Status: 404 | IP: ::1
[2026-05-01T09:10:42.680Z] [API-TRAFFIC] POST /api/banners | Status: 201 | IP: ::1
[2026-05-01T09:14:12.284Z] [API-TRAFFIC] POST /api/customer/login | Status: 401 | IP: ::1
[2026-05-01T09:14:32.875Z] [API-TRAFFIC] POST /api/customer/register | Status: 201 | IP: ::1
[2026-05-01T09:14:34.789Z] [API-TRAFFIC] POST /api/customer/login | Status: 200 | IP: ::1
[2026-05-01T09:16:26.801Z] [API-TRAFFIC] POST /api/cart/add | Status: 200 | IP: ::1
[2026-05-01T09:16:49.895Z] [API-TRAFFIC] PUT /api/customer/profile | Status: 200 | IP: ::1
[2026-05-01T09:16:58.125Z] [API-TRAFFIC] POST /api/order/placeOrder | Status: 500 | IP: ::1
[2026-05-01T09:17:03.504Z] [API-TRAFFIC] POST /api/order/placeOrder | Status: 500 | IP: ::1
[2026-05-01T09:17:13.190Z] [API-TRAFFIC] DELETE /api/cart/remove/69f2e3424c3829decbfb2747 | Status: 200 | IP: ::1
[2026-05-01T09:17:20.954Z] [API-TRAFFIC] POST /api/cart/add | Status: 200 | IP: ::1
[2026-05-01T09:17:26.487Z] [API-TRAFFIC] POST /api/order/placeOrder | Status: 500 | IP: ::1
[2026-05-01T09:17:31.059Z] [API-TRAFFIC] POST /api/order/placeOrder | Status: 500 | IP: ::1
[2026-05-01T09:21:20.533Z] [API-TRAFFIC] POST /api/order/placeOrder | Status: 201 | IP: ::1
[2026-05-01T09:21:20.686Z] [API-TRAFFIC] DELETE /api/cart/clear | Status: 404 | IP: ::1
[2026-05-01T09:26:58.327Z] [API-TRAFFIC] POST /api/cart/add | Status: 200 | IP: ::1
[2026-05-01T09:27:05.510Z] [API-TRAFFIC] POST /api/order/placeOrder | Status: 201 | IP: ::1
[2026-05-01T09:27:05.607Z] [API-TRAFFIC] DELETE /api/cart/clear | Status: 404 | IP: ::1
